Source,Rate category,Updated Parish,Month,Sum of Budget
Postpaid,RT40,St. Ann,46082,55305.6
Postpaid,RT40,Portmore,46023,32080
Postpaid,RT40,Portmore,46054,28707.2
Postpaid,RT40,Portmore,46082,34343.2
Postpaid,RT40,KSAN,46023,11960.74
Postpaid,RT40,KSAN,46054,11001.7
Postpaid,RT40,KSAN,46082,12286.21
Postpaid,RT40,KSAS,46023,6539.2
Postpaid,RT40,KSAS,46054,6612
Postpaid,RT40,KSAS,46082,7946.4
Postpaid,RT40,St. James,46023,2546.4
Postpaid,RT40,St. James,46054,998.4
Postpaid,RT40,St. James,46082,1060.8
Postpaid,RT40,KSAS,46023,3953.6
Postpaid,RT40,KSAS,46054,4756
Postpaid,RT40,KSAS,46082,6691.2
Postpaid,RT40,KSAS,46023,9124.8
Postpaid,RT40,KSAS,46054,5756.4
Postpaid,RT40,KSAS,46082,5392.8
Postpaid,RT40,KSAS,46023,29917.6
Postpaid,RT40,KSAS,46054,25805.6
Postpaid,RT40,KSAS,46082,28551.2
Postpaid,RT40,St. Ann,46023,3968
Postpaid,RT40,St. Ann,46054,4240.8
Postpaid,RT40,St. Ann,46082,5064
Postpaid,RT40,St. James,46023,0
Postpaid,RT40,St. James,46054,4.8
Postpaid,RT40,St. James,46082,9033.6
Postpaid,RT40,St. Ann,46023,3665.2
Postpaid,RT40,St. Ann,46054,3834.4
Postpaid,RT40,St. Ann,46082,5190
Postpaid,RT40,St. James,46023,0
Postpaid,RT40,St. James,46054,0
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,KSAS,46023,44071.2
Postpaid,RT40,KSAS,46054,39888
Postpaid,RT40,KSAS,46082,49694.4
Postpaid,RT40,KSAS,46023,18833.6
Postpaid,RT40,KSAS,46054,16280
Postpaid,RT40,KSAS,46082,22070.4
Postpaid,RT40,KSAS,46023,79062
Postpaid,RT40,KSAS,46054,73455
Postpaid,RT40,KSAS,46082,83370
Postpaid,RT40,KSAN,46023,13389.6
Postpaid,RT40,KSAN,46054,12932.8
Postpaid,RT40,KSAN,46082,15781.6
Postpaid,RT40,KSAS,46023,15531.2
Postpaid,RT40,KSAS,46054,14500
Postpaid,RT40,KSAS,46082,19385.6
Postpaid,RT40,St. Catherine,46023,10689.6
Postpaid,RT40,St. Catherine,46054,10310
Postpaid,RT40,St. Catherine,46082,11978.8
Postpaid,RT40,KSAS,46023,36668.8
Postpaid,RT40,KSAS,46054,34521.6
Postpaid,RT40,KSAS,46082,38151.2
Postpaid,RT40,KSAN,46023,16389.6
Postpaid,RT40,KSAN,46054,13454.4
Postpaid,RT40,KSAN,46082,15192
Postpaid,RT40,Portmore,46023,30052.8
Postpaid,RT40,Portmore,46054,23894.4
Postpaid,RT40,Portmore,46082,29448
Postpaid,RT40,KSAS,46023,33796.4
Postpaid,RT40,KSAS,46054,29288.8
Postpaid,RT40,KSAS,46082,35684.4
Postpaid,RT40,KSAN,46023,22023.2
Postpaid,RT40,KSAN,46054,20103.2
Postpaid,RT40,KSAN,46082,22590
Postpaid,RT40,KSAN,46023,9575.2
Postpaid,RT40,KSAN,46054,8846.4
Postpaid,RT40,KSAN,46082,10165.6
Postpaid,RT40,St. Catherine,46023,18416
Postpaid,RT40,St. Catherine,46054,17540
Postpaid,RT40,St. Catherine,46082,20012.8
Postpaid,RT40,St. Thomas,46023,9928.4
Postpaid,RT40,St. Thomas,46054,8935.2
Postpaid,RT40,St. Thomas,46082,9034.8
Postpaid,RT40,St. Catherine,46023,7322
Postpaid,RT40,St. Catherine,46054,7026
Postpaid,RT40,St. Catherine,46082,8068.8
Postpaid,RT40,KSAS,46023,3294.4
Postpaid,RT40,KSAS,46054,3245.6
Postpaid,RT40,KSAS,46082,3536
Postpaid,RT40,KSAS,46023,16556.8
Postpaid,RT40,KSAS,46054,23723.2
Postpaid,RT40,KSAS,46082,18932.8
Postpaid,RT40,KSAS,46023,2712
Postpaid,RT40,KSAS,46054,3914.4
Postpaid,RT40,KSAS,46082,4753.6
Postpaid,RT40,KSAS,46023,16036.8
Postpaid,RT40,KSAS,46054,12462
Postpaid,RT40,KSAS,46082,17515.2
Postpaid,RT40,KSAN,46023,51822.4
Postpaid,RT40,KSAN,46054,44873.6
Postpaid,RT40,KSAN,46082,50147.2
Postpaid,RT40,KSAS,46023,94701
Postpaid,RT40,KSAS,46054,85665
Postpaid,RT40,KSAS,46082,97263
Postpaid,RT40,KSAS,46023,146442
Postpaid,RT40,KSAS,46054,138414
Postpaid,RT40,KSAS,46082,157584
Postpaid,RT40,KSAS,46023,132324
Postpaid,RT40,KSAS,46054,118608
Postpaid,RT40,KSAS,46082,141648
Postpaid,RT40,St. Catherine,46023,38832
Postpaid,RT40,St. Catherine,46054,37095.6
Postpaid,RT40,St. Catherine,46082,47026.8
Postpaid,RT40,St. Thomas,46023,54435.2
Postpaid,RT40,St. Thomas,46054,48903.2
Postpaid,RT40,St. Thomas,46082,59386
Postpaid,RT40,Portland,46023,26368
Postpaid,RT40,Portland,46054,24134.4
Postpaid,RT40,Portland,46082,31795.2
Postpaid,RT40,St. Mary,46023,20373.6
Postpaid,RT40,St. Mary,46054,17566.8
Postpaid,RT40,St. Mary,46082,22464
Postpaid,RT40,St. Mary,46023,53520
Postpaid,RT40,St. Mary,46054,46158
Postpaid,RT40,St. Mary,46082,61311.6
Postpaid,RT40,Manchester,46023,21496
Postpaid,RT40,Manchester,46054,20600.8
Postpaid,RT40,Manchester,46082,22907.2
Postpaid,RT40,KSAN,46023,0
Postpaid,RT40,KSAN,46054,0
Postpaid,RT40,KSAN,46082,0
Postpaid,RT40,St. Elizabeth,46023,13700.8
Postpaid,RT40,St. Elizabeth,46054,28265.6
Postpaid,RT40,St. Elizabeth,46082,40681.6
Postpaid,RT40,KSAS,46023,365412
Postpaid,RT40,KSAS,46054,335724
Postpaid,RT40,KSAS,46082,346212
Postpaid,RT40,KSAS,46023,71609.6
Postpaid,RT40,KSAS,46054,67694.4
Postpaid,RT40,KSAS,46082,78830.4
Postpaid,RT40,KSAS,46023,15748
Postpaid,RT40,KSAS,46054,13829.6
Postpaid,RT40,KSAS,46082,18928.8
Postpaid,RT40,St. Ann,46023,83.2
Postpaid,RT40,St. Ann,46054,79.2
Postpaid,RT40,St. Ann,46082,78.4
Postpaid,RT40,St. James,46023,23723.2
Postpaid,RT40,St. James,46054,23853.6
Postpaid,RT40,St. James,46082,32062.4
Postpaid,RT40,St. James,46023,47614.4
Postpaid,RT40,St. James,46054,36076
Postpaid,RT40,St. James,46082,48848.4
Postpaid,RT40,St. Catherine,46023,2076
Postpaid,RT40,St. Catherine,46054,1817.6
Postpaid,RT40,St. Catherine,46082,1823.2
Postpaid,RT40,St. Catherine,46023,16850.8
Postpaid,RT40,St. Catherine,46054,15663.6
Postpaid,RT40,St. Catherine,46082,18139.2
Postpaid,RT40,Clarendon,46023,170892
Postpaid,RT40,Clarendon,46054,153744
Postpaid,RT40,Clarendon,46082,189348
Postpaid,RT40,St. Catherine,46023,32815.2
Postpaid,RT40,St. Catherine,46054,28831.2
Postpaid,RT40,St. Catherine,46082,34490.4
Postpaid,RT40,St. Catherine,46023,37659.2
Postpaid,RT40,St. Catherine,46054,30336
Postpaid,RT40,St. Catherine,46082,38284.8
Postpaid,RT40,Trelawny,46023,46556.8
Postpaid,RT40,Trelawny,46054,46886.4
Postpaid,RT40,Trelawny,46082,44652.8
Postpaid,RT40,KSAS,46023,3622.4
Postpaid,RT40,KSAS,46054,4752
Postpaid,RT40,KSAS,46082,6243.2
Postpaid,RT40,KSAS,46023,0
Postpaid,RT40,KSAS,46054,0
Postpaid,RT40,KSAS,46082,0
Postpaid,RT40,KSAS,46023,8963.2
Postpaid,RT40,KSAS,46054,8060.8
Postpaid,RT40,KSAS,46082,9491.2
Postpaid,RT40,KSAS,46023,5459.2
Postpaid,RT40,KSAS,46054,5518.4
Postpaid,RT40,KSAS,46082,6420.8
Postpaid,RT40,KSAS,46023,45992
Postpaid,RT40,KSAS,46054,42468
Postpaid,RT40,KSAS,46082,50516
Postpaid,RT40,KSAN,46023,8240.8
Postpaid,RT40,KSAN,46054,8710.4
Postpaid,RT40,KSAN,46082,10044.8
Postpaid,RT40,KSAS,46023,37032
Postpaid,RT40,KSAS,46054,37288
Postpaid,RT40,KSAS,46082,42880
Postpaid,RT40,KSAS,46023,63280
Postpaid,RT40,KSAS,46054,68072
Postpaid,RT40,KSAS,46082,76840
Postpaid,RT40,Manchester,46023,11084
Postpaid,RT40,Manchester,46054,11798.4
Postpaid,RT40,Manchester,46082,13477.6
Postpaid,RT40,St. James,46023,1000.4
Postpaid,RT40,St. James,46054,4349.6
Postpaid,RT40,St. James,46082,4439.6
Postpaid,RT40,St. Ann,46023,2648.4
Postpaid,RT40,St. Ann,46054,2318.8
Postpaid,RT40,St. Ann,46082,2748.4
Postpaid,RT40,KSAS,46023,9072
Postpaid,RT40,KSAS,46054,8662.8
Postpaid,RT40,KSAS,46082,8966.4
Postpaid,RT40,KSAS,46023,8751.2
Postpaid,RT40,KSAS,46054,7920.8
Postpaid,RT40,KSAS,46082,9785.6
Postpaid,RT40,KSAS,46023,62028
Postpaid,RT40,KSAS,46054,56112
Postpaid,RT40,KSAS,46082,74172
Postpaid,RT40,Portmore,46023,1431456
Postpaid,RT40,Portmore,46054,1509264
Postpaid,RT40,Portmore,46082,1467840
Postpaid,RT40,St. Catherine,46023,0
Postpaid,RT40,St. Catherine,46054,0
Postpaid,RT40,St. Catherine,46082,0
Postpaid,RT40,KSAS,46023,124976
Postpaid,RT40,KSAS,46054,122424
Postpaid,RT40,KSAS,46082,157132
Postpaid,RT40,KSAN,46023,20361.6
Postpaid,RT40,KSAN,46054,19344.8
Postpaid,RT40,KSAN,46082,23024.8
Postpaid,RT40,Clarendon,46023,266400
Postpaid,RT40,Clarendon,46054,226170
Postpaid,RT40,Clarendon,46082,276372
Postpaid,RT40,KSAS,46023,910.4
Postpaid,RT40,KSAS,46054,772.8
Postpaid,RT40,KSAS,46082,864.8
Postpaid,RT40,St. Catherine,46023,7720
Postpaid,RT40,St. Catherine,46054,5671.6
Postpaid,RT40,St. Catherine,46082,5241.2
Postpaid,RT40,St. Catherine,46023,30480
Postpaid,RT40,St. Catherine,46054,54345.6
Postpaid,RT40,St. Catherine,46082,56793.6
Postpaid,RT40,KSAS,46054,-350.4
Postpaid,RT40,KSAS,46023,52934.4
Postpaid,RT40,KSAS,46054,55766.4
Postpaid,RT40,KSAS,46082,63593.6
Postpaid,RT40,St. James,46023,9453.6
Postpaid,RT40,St. James,46054,8034
Postpaid,RT40,St. James,46082,10381.6
Postpaid,RT40,KSAS,46023,37790.4
Postpaid,RT40,KSAS,46054,33056
Postpaid,RT40,KSAS,46082,39576
Postpaid,RT40,KSAS,46023,5644.8
Postpaid,RT40,KSAS,46054,6440
Postpaid,RT40,KSAS,46082,7011.2
Postpaid,RT40,KSAS,46023,26352
Postpaid,RT40,KSAS,46054,24873.6
Postpaid,RT40,KSAS,46082,28867.2
Postpaid,RT40,Hanover,46023,14484
Postpaid,RT40,Hanover,46054,12869.6
Postpaid,RT40,Hanover,46082,17498.4
Postpaid,RT40,KSAS,46023,178958.4
Postpaid,RT40,KSAS,46054,161510.4
Postpaid,RT40,KSAS,46082,181555.2
Postpaid,RT40,KSAS,46023,2508
Postpaid,RT40,KSAS,46054,2347.2
Postpaid,RT40,KSAS,46082,2608.8
Postpaid,RT40,KSAN,46023,14077.6
Postpaid,RT40,KSAN,46054,13740
Postpaid,RT40,KSAN,46082,15299.2
Postpaid,RT40,KSAN,46023,12289.6
Postpaid,RT40,KSAN,46054,11548.8
Postpaid,RT40,KSAN,46082,14483.2
Postpaid,RT40,St. Mary,46023,11149.2
Postpaid,RT40,St. Mary,46054,10070.4
Postpaid,RT40,St. Mary,46082,11149.2
Postpaid,RT40,St. Ann,46023,12732
Postpaid,RT40,St. Ann,46054,11500.8
Postpaid,RT40,St. Ann,46082,15716.4
Postpaid,RT40,KSAN,46023,12056
Postpaid,RT40,KSAN,46054,11316.8
Postpaid,RT40,KSAN,46082,14433.6
Postpaid,RT40,KSAN,46023,11229.6
Postpaid,RT40,KSAN,46054,9921.6
Postpaid,RT40,KSAN,46082,10910.4
Postpaid,RT40,Clarendon,46023,11933.6
Postpaid,RT40,Clarendon,46054,12099.2
Postpaid,RT40,Clarendon,46082,14088
Postpaid,RT40,St. James,46023,17412.8
Postpaid,RT40,St. James,46054,13987.2
Postpaid,RT40,St. James,46082,18081.6
Postpaid,RT40,Westmoreland,46023,9351.6
Postpaid,RT40,Westmoreland,46054,9084
Postpaid,RT40,Westmoreland,46082,10915.2
Postpaid,RT40,KSAS,46023,3494.4
Postpaid,RT40,KSAS,46054,2904
Postpaid,RT40,KSAS,46082,3144
Postpaid,RT40,KSAN,46023,51172.8
Postpaid,RT40,KSAN,46054,51378.4
Postpaid,RT40,KSAN,46082,54247.2
Postpaid,RT40,KSAS,46023,13008.8
Postpaid,RT40,KSAS,46054,13300
Postpaid,RT40,KSAS,46082,15267.2
Postpaid,RT40,Portland,46023,3116.4
Postpaid,RT40,Portland,46054,3136.8
Postpaid,RT40,Portland,46082,4135.6
Postpaid,RT40,St. Ann,46023,7891.2
Postpaid,RT40,St. Ann,46054,7949.6
Postpaid,RT40,St. Ann,46082,9802.4
Postpaid,RT40,Manchester,46023,29840
Postpaid,RT40,Manchester,46054,25505.6
Postpaid,RT40,Manchester,46082,32531.2
Postpaid,RT40,Manchester,46023,9397.2
Postpaid,RT40,Manchester,46054,6656.8
Postpaid,RT40,Manchester,46082,8158
Postpaid,RT40,Westmoreland,46023,6416.8
Postpaid,RT40,Westmoreland,46054,9909.6
Postpaid,RT40,Westmoreland,46082,11684
Postpaid,RT40,Manchester,46023,0
Postpaid,RT40,Manchester,46054,0
Postpaid,RT40,Manchester,46082,0
Postpaid,RT40,St. Ann,46023,4530
Postpaid,RT40,St. Ann,46054,4598.4
Postpaid,RT40,St. Ann,46082,10446.8
Postpaid,RT40,Trelawny,46023,31.2
Postpaid,RT40,Trelawny,46054,7452.8
Postpaid,RT40,Trelawny,46082,11651.2
Postpaid,RT40,KSAN,46023,76083.2
Postpaid,RT40,KSAN,46054,70864
Postpaid,RT40,KSAN,46082,81904
Postpaid,RT40,St. Elizabeth,46023,5448
Postpaid,RT40,St. Elizabeth,46054,5036
Postpaid,RT40,St. Elizabeth,46082,11812
Postpaid,RT40,Portmore,46023,4975.2
Postpaid,RT40,Portmore,46054,4004
Postpaid,RT40,Portmore,46082,4233.6
Postpaid,RT40,KSAS,46023,13726.4
Postpaid,RT40,KSAS,46054,15345.6
Postpaid,RT40,KSAS,46082,16897.6
Postpaid,RT40,St. Elizabeth,46023,4830
Postpaid,RT40,St. Elizabeth,46054,4488
Postpaid,RT40,St. Elizabeth,46082,5722.4
Postpaid,RT40,St. Catherine,46023,17764
Postpaid,RT40,St. Catherine,46054,16078.4
Postpaid,RT40,St. Catherine,46082,18643.2
Postpaid,RT40,St. James,46023,28760
Postpaid,RT40,St. James,46054,26448
Postpaid,RT40,St. James,46082,35248
Postpaid,RT40,KSAN,46023,58886.4
Postpaid,RT40,KSAN,46054,54349.6
Postpaid,RT40,KSAN,46082,66954.4
Postpaid,RT40,KSAN,46023,34905.6
Postpaid,RT40,KSAN,46054,33752
Postpaid,RT40,KSAN,46082,40416
Postpaid,RT40,St. Catherine,46023,109507.2
Postpaid,RT40,St. Catherine,46054,102595.2
Postpaid,RT40,St. Catherine,46082,123696
Postpaid,RT40,KSAS,46023,42385.2
Postpaid,RT40,KSAS,46054,43534.8
Postpaid,RT40,KSAS,46082,53229.6
Postpaid,RT40,KSAS,46023,31075.2
Postpaid,RT40,KSAS,46054,34279.2
Postpaid,RT40,KSAS,46082,44301.6
Postpaid,RT40,KSAS,46023,14872
Postpaid,RT40,KSAS,46054,12769.6
Postpaid,RT40,KSAS,46082,15352
Postpaid,RT40,KSAS,46023,39841.6
Postpaid,RT40,KSAS,46054,36379.2
Postpaid,RT40,KSAS,46082,43145.6
Postpaid,RT40,Manchester,46023,13612.43
Postpaid,RT40,Manchester,46054,12201.61
Postpaid,RT40,Manchester,46082,14778.56
Postpaid,RT40,KSAS,46023,10286.4
Postpaid,RT40,KSAS,46054,6450.4
Postpaid,RT40,KSAS,46082,7715.2
Postpaid,RT40,KSAN,46023,6196
Postpaid,RT40,KSAN,46054,5804.8
Postpaid,RT40,KSAN,46082,7076.4
Postpaid,RT40,KSAS,46023,73167.2
Postpaid,RT40,KSAS,46054,70869.6
Postpaid,RT40,KSAS,46082,90342.4
Postpaid,RT40,St. Catherine,46023,7154.4
Postpaid,RT40,St. Catherine,46054,7408.8
Postpaid,RT40,St. Catherine,46082,9780.8
Postpaid,RT40,KSAS,46023,16239.2
Postpaid,RT40,KSAS,46054,13964
Postpaid,RT40,KSAS,46082,17517.2
Postpaid,RT40,St. Mary,46023,1000.8
Postpaid,RT40,St. Mary,46054,842.8
Postpaid,RT40,St. Mary,46082,1231.2
Postpaid,RT40,KSAN,46023,12148.8
Postpaid,RT40,KSAN,46054,11547.2
Postpaid,RT40,KSAN,46082,13715.2
Postpaid,RT40,KSAN,46023,9214.4
Postpaid,RT40,KSAN,46054,9547.2
Postpaid,RT40,KSAN,46082,12228.8
Postpaid,RT40,St. Catherine,46023,13620.4
Postpaid,RT40,St. Catherine,46054,14042.4
Postpaid,RT40,St. Catherine,46082,15996.4
Postpaid,RT40,St. Catherine,46023,0
Postpaid,RT40,St. Catherine,46054,2.4
Postpaid,RT40,St. Catherine,46082,401.6
Postpaid,RT40,St. Catherine,46023,4963.2
Postpaid,RT40,St. Catherine,46054,3413.6
Postpaid,RT40,St. Catherine,46082,3156.8
Postpaid,RT40,St. Catherine,46023,18658.4
Postpaid,RT40,St. Catherine,46054,17464.8
Postpaid,RT40,St. Catherine,46082,20652.8
Postpaid,RT40,KSAN,46023,34961.2
Postpaid,RT40,KSAN,46054,33392
Postpaid,RT40,KSAN,46082,38099.6
Postpaid,RT40,KSAN,46023,12110.4
Postpaid,RT40,KSAN,46054,17073.6
Postpaid,RT40,KSAN,46082,18422.4
Postpaid,RT40,KSAN,46023,32398.8
Postpaid,RT40,KSAN,46054,26314.8
Postpaid,RT40,KSAN,46082,31590
Postpaid,RT40,KSAN,46023,63603.2
Postpaid,RT40,KSAN,46054,61736
Postpaid,RT40,KSAN,46082,67868.8
Postpaid,RT40,St. James,46023,31155.2
Postpaid,RT40,St. James,46054,25140
Postpaid,RT40,St. James,46082,29585.6
Postpaid,RT40,Westmoreland,46023,20511.2
Postpaid,RT40,Westmoreland,46054,18235.2
Postpaid,RT40,Westmoreland,46082,20321.6
Postpaid,RT40,KSAN,46023,43104
Postpaid,RT40,KSAN,46054,42956.8
Postpaid,RT40,KSAN,46082,44620.8
Postpaid,RT40,KSAN,46023,54873.6
Postpaid,RT40,KSAN,46054,51432
Postpaid,RT40,KSAN,46082,59310.4
Postpaid,RT40,St. Catherine,46023,46808
Postpaid,RT40,St. Catherine,46054,44076.8
Postpaid,RT40,St. Catherine,46082,49008
Postpaid,RT40,St. James,46023,51
Postpaid,RT40,St. James,46054,12
Postpaid,RT40,St. James,46082,-3
Postpaid,RT40,Portmore,46023,70555.2
Postpaid,RT40,Portmore,46054,63684
Postpaid,RT40,Portmore,46082,72687.6
Postpaid,RT40,KSAN,46023,76994.4
Postpaid,RT40,KSAN,46054,71622.4
Postpaid,RT40,KSAN,46082,82118.4
Postpaid,RT40,KSAN,46023,18690.4
Postpaid,RT40,KSAN,46054,17236
Postpaid,RT40,KSAN,46082,20885.6
Postpaid,RT40,KSAN,46023,21298.8
Postpaid,RT40,KSAN,46054,16754.4
Postpaid,RT40,KSAN,46082,19754.4
Postpaid,RT40,KSAN,46023,5914.8
Postpaid,RT40,KSAN,46054,5597.2
Postpaid,RT40,KSAN,46082,6546.8
Postpaid,RT40,KSAS,46023,39772.8
Postpaid,RT40,KSAS,46054,40278.4
Postpaid,RT40,KSAS,46082,50465.6
Postpaid,RT40,St. Catherine,46023,101534.4
Postpaid,RT40,St. Catherine,46054,98006.4
Postpaid,RT40,St. Catherine,46082,128390.4
Postpaid,RT40,KSAS,46023,1449.6
Postpaid,RT40,KSAS,46054,1391.2
Postpaid,RT40,KSAS,46082,1905.2
Postpaid,RT40,KSAN,46023,44360
Postpaid,RT40,KSAN,46054,39000
Postpaid,RT40,KSAN,46082,45688
Postpaid,RT40,KSAN,46023,12346.4
Postpaid,RT40,KSAN,46054,9436.8
Postpaid,RT40,KSAN,46082,10301.6
Postpaid,RT40,KSAN,46023,7696
Postpaid,RT40,KSAN,46054,7222.8
Postpaid,RT40,KSAN,46082,8699.6
Postpaid,RT40,Portland,46023,3789.6
Postpaid,RT40,Portland,46054,3708
Postpaid,RT40,Portland,46082,3673.2
Postpaid,RT40,St. Ann,46023,0
Postpaid,RT40,St. Ann,46054,0
Postpaid,RT40,St. Ann,46082,0.8
Postpaid,RT40,KSAS,46023,36270.4
Postpaid,RT40,KSAS,46054,31880
Postpaid,RT40,KSAS,46082,34249.6
Postpaid,RT40,KSAN,46023,122408
Postpaid,RT40,KSAN,46054,95137.6
Postpaid,RT40,KSAN,46082,119073.6
Postpaid,RT40,KSAN,46023,7423.2
Postpaid,RT40,KSAN,46054,6754.4
Postpaid,RT40,KSAN,46082,6975.2
Postpaid,RT40,KSAN,46023,1744.8
Postpaid,RT40,KSAN,46054,2048
Postpaid,RT40,KSAN,46082,2342.4
Postpaid,RT40,KSAN,46023,16936.8
Postpaid,RT40,KSAN,46054,14276.8
Postpaid,RT40,KSAN,46082,18013.6
Postpaid,RT40,St. Catherine,46023,0
Postpaid,RT40,St. Catherine,46054,0
Postpaid,RT40,St. Catherine,46082,0
Postpaid,RT40,KSAS,46023,121408.46
Postpaid,RT40,KSAS,46054,104151.76
Postpaid,RT40,KSAS,46082,118514.69
Postpaid,RT40,KSAN,46023,1321.51
Postpaid,RT40,KSAN,46054,1673.59
Postpaid,RT40,KSAN,46082,2121.65
Postpaid,RT40,KSAN,46023,34800
Postpaid,RT40,KSAN,46054,30600
Postpaid,RT40,KSAN,46082,39072
Postpaid,RT40,St. Ann,46023,31587.6
Postpaid,RT40,St. Ann,46054,28515.6
Postpaid,RT40,St. Ann,46082,34261.2
Postpaid,RT40,KSAN,46023,38378.4
Postpaid,RT40,KSAN,46054,31864.8
Postpaid,RT40,KSAN,46082,35491.2
Postpaid,RT40,KSAN,46023,2102.57
Postpaid,RT40,KSAN,46054,1999.71
Postpaid,RT40,KSAN,46082,2380.8
Postpaid,RT40,KSAS,46023,14122
Postpaid,RT40,KSAS,46054,13645.2
Postpaid,RT40,KSAS,46082,14551.6
Postpaid,RT40,St. James,46023,24841.6
Postpaid,RT40,St. James,46054,23387.2
Postpaid,RT40,St. James,46082,26956.8
Postpaid,RT40,KSAS,46023,21753.6
Postpaid,RT40,KSAS,46054,19834.4
Postpaid,RT40,KSAS,46082,22114.4
Postpaid,RT40,Manchester,46023,17958
Postpaid,RT40,Manchester,46054,15436.8
Postpaid,RT40,Manchester,46082,17890.8
Postpaid,RT40,KSAN,46023,23118
Postpaid,RT40,KSAN,46054,22568.4
Postpaid,RT40,KSAN,46082,26637.6
Postpaid,RT40,KSAN,46023,16520.8
Postpaid,RT40,KSAN,46054,14676.8
Postpaid,RT40,KSAN,46082,16360.8
Postpaid,RT40,KSAS,46023,19504.8
Postpaid,RT40,KSAS,46054,21406.4
Postpaid,RT40,KSAS,46082,22648.8
Postpaid,RT40,St. James,46023,9262.8
Postpaid,RT40,St. James,46054,8191.2
Postpaid,RT40,St. James,46082,10000.8
Postpaid,RT40,KSAN,46023,18750
Postpaid,RT40,KSAN,46054,16533.6
Postpaid,RT40,KSAN,46082,18062
Postpaid,RT40,KSAN,46023,25179.2
Postpaid,RT40,KSAN,46054,20939.2
Postpaid,RT40,KSAN,46082,23027.2
Postpaid,RT40,St. James,46023,12224.4
Postpaid,RT40,St. James,46054,9901.2
Postpaid,RT40,St. James,46082,11949.6
Postpaid,RT40,KSAN,46023,22510.8
Postpaid,RT40,KSAN,46054,19786.4
Postpaid,RT40,KSAN,46082,21685.2
Postpaid,RT40,Portmore,46023,30202.8
Postpaid,RT40,Portmore,46054,26904
Postpaid,RT40,Portmore,46082,33074.4
Postpaid,RT40,Portmore,46023,30398.4
Postpaid,RT40,Portmore,46054,29481.6
Postpaid,RT40,Portmore,46082,34556.4
Postpaid,RT40,St. James,46023,12608
Postpaid,RT40,St. James,46054,10393.6
Postpaid,RT40,St. James,46082,11608
Postpaid,RT40,St. James,46023,23790.4
Postpaid,RT40,St. James,46054,17408
Postpaid,RT40,St. James,46082,8323.2
Postpaid,RT40,KSAN,46023,17664
Postpaid,RT40,KSAN,46054,19207.2
Postpaid,RT40,KSAN,46082,23638.4
Postpaid,RT40,Westmoreland,46023,20021.6
Postpaid,RT40,Westmoreland,46054,17455.2
Postpaid,RT40,Westmoreland,46082,22554.4
Postpaid,RT40,KSAN,46023,25091.2
Postpaid,RT40,KSAN,46054,22135.2
Postpaid,RT40,KSAN,46082,24721.6
Postpaid,RT40,St. Ann,46023,11776.4
Postpaid,RT40,St. Ann,46054,11567.2
Postpaid,RT40,St. Ann,46082,14322.4
Postpaid,RT40,St. Catherine,46023,13076
Postpaid,RT40,St. Catherine,46054,10481.6
Postpaid,RT40,St. Catherine,46082,6232.8
Postpaid,RT40,Westmoreland,46023,24010.4
Postpaid,RT40,Westmoreland,46054,21687.2
Postpaid,RT40,Westmoreland,46082,35288
Postpaid,RT40,KSAN,46023,14063.2
Postpaid,RT40,KSAN,46054,13870.4
Postpaid,RT40,KSAN,46082,16332
Postpaid,RT40,KSAN,46023,14066
Postpaid,RT40,KSAN,46054,12561.2
Postpaid,RT40,KSAN,46082,14014.4
Postpaid,RT40,Manchester,46023,17012.8
Postpaid,RT40,Manchester,46054,14899.6
Postpaid,RT40,Manchester,46082,17334
Postpaid,RT40,KSAN,46023,96492
Postpaid,RT40,KSAN,46054,93312
Postpaid,RT40,KSAN,46082,101940
Postpaid,RT40,KSAN,46023,19588.8
Postpaid,RT40,KSAN,46054,19929.6
Postpaid,RT40,KSAN,46082,22185.6
Postpaid,RT40,KSAS,46023,4060
Postpaid,RT40,KSAS,46054,4201.6
Postpaid,RT40,KSAS,46082,4829.6
Postpaid,RT40,KSAN,46023,15309.6
Postpaid,RT40,KSAN,46054,16466.4
Postpaid,RT40,KSAN,46082,18224
Postpaid,RT40,KSAN,46023,23289.6
Postpaid,RT40,KSAN,46054,19792
Postpaid,RT40,KSAN,46082,24640
Postpaid,RT40,KSAS,46023,38679.6
Postpaid,RT40,KSAS,46054,38323.2
Postpaid,RT40,KSAS,46082,44910
Postpaid,RT40,KSAS,46023,8743.2
Postpaid,RT40,KSAS,46054,9498.4
Postpaid,RT40,KSAS,46082,12187.6
Postpaid,RT40,St. Mary,46023,2343.2
Postpaid,RT40,St. Mary,46054,2286.8
Postpaid,RT40,St. Mary,46082,2935.2
Postpaid,RT40,KSAN,46023,26411.2
Postpaid,RT40,KSAN,46054,26123.2
Postpaid,RT40,KSAN,46082,29500.8
Postpaid,RT40,KSAN,46023,8552.4
Postpaid,RT40,KSAN,46054,7231.2
Postpaid,RT40,KSAN,46082,8994
Postpaid,RT40,KSAN,46023,42830.4
Postpaid,RT40,KSAN,46054,43115.2
Postpaid,RT40,KSAN,46082,24531.2
Postpaid,RT40,KSAN,46023,90483
Postpaid,RT40,KSAN,46054,86436
Postpaid,RT40,KSAN,46082,101523
Postpaid,RT40,KSAN,46023,6468.8
Postpaid,RT40,KSAN,46054,6031.2
Postpaid,RT40,KSAN,46082,6428.8
Postpaid,RT40,KSAN,46023,7046.4
